"","RC1","RC2","RC3","RC4","RC6","RC5"
"32",1.62762019223964,-4.17136020591898,0.65535809866846,-1.00524679844023,0.711344898541237,-0.457690312949463
"33",-1.45316216699762,-1.9123068454708,-0.122314747343954,-0.743960064757303,0.536059835747065,0.985727466457034
"34",0.942351034209808,0.436394321425405,0.880147552934292,-1.39726028223024,0.280388555122873,1.38996786594409
"35",-0.612478184218073,-0.62078614984648,0.483720799058571,-0.612049213715015,0.262267520214451,0.358077598901611
"36",-1.07482535491902,-0.829353473150444,0.609914625889883,-0.72929117617028,-0.544408627963912,0.704154977570347
"37",0.223593609058432,0.722203927792915,-1.20487587688272,-0.880392052431934,-0.876375244557382,-0.806416691133189
"38",-0.848378375570153,0.854429066987141,1.21146137037177,-0.877643906750015,-0.00629379719134937,-1.00692312596159
"39",-1.11512081403608,0.576828600076101,0.237053134378673,-0.806883150199966,-1.00879339966763,-0.609283704698401
"40",-0.576823980717913,-0.75667835584771,-0.222871402998864,-0.102185582535298,0.363557309579208,0.0553956156790678
"41",-0.919516081801064,0.507795456469026,-0.86354892844574,-0.618880431194651,-1.20461685396554,-0.557721662103945
"42",-0.548182198181382,0.78134374061678,0.190920003227969,-0.81481952624458,0.0341402366043625,-1.35790073515772
"43",1.12222433846601,0.9743680370655,0.185026719727051,-1.02748062964694,-0.306887409528341,0.812687293744026
"44",1.07634196492391,0.839011210612627,0.360793625473795,-1.19360265038187,1.442416783393,0.499319004044492
"45",-0.370632998157262,-2.643800561661,1.53552342875331,0.0660449770705429,-2.76627203882898,-1.35233430615065
"46",0.736366315072209,0.327536793835499,1.08604341779922,-1.23396005050848,1.37845042221864,-1.44872093726945
"47",-0.156102624450741,0.562255968707684,2.37566259149181,-0.317956537094867,-0.727094527921837,0.773728192729706
"48",-0.919516081801064,0.507795456469026,-0.86354892844574,-0.618880431194651,-1.20461685396554,-0.557721662103945
"49",0.427873387534335,1.02752770032978,-0.23926907312521,-0.79119923850193,-0.169652128706204,0.595919415316535
"50",1.16467793012421,0.10943390341729,-0.302302373145879,0.894049432068295,-1.14611107058794,-0.863892357370479
"51",0.753400401615675,-0.574645103711282,0.758876973752295,-0.49795292651388,1.0298160099993,-0.426379910940939
"52",-1.41784707716036,0.443825071449723,-0.693086279592871,1.58871908967264,-1.11848037471272,-0.339508403719967
"53",-0.593744627863809,-1.45180191925285,-0.9979155467619,-0.681542342502901,2.03046227962903,-0.269782257540698
"54",-0.604764754360243,-1.62123284982998,-0.524918939864692,1.45462583612852,2.49504988368949,-0.635627105943613
"55",-0.159012904751615,-3.89320934774733,0.17772350214184,1.49014645793621,1.14295638656965,0.93541073376904
"56",1.75105957752522,0.11648802620073,0.703523366723306,0.661131082650739,-1.3630823668394,0.925800201577407
"57",-1.40605520498495,-1.16517598497468,0.706532388014571,-0.712605209677047,-1.09287990970671,-1.35677323354338
"58",-0.0766025683303395,0.795289254163276,-0.18433450973892,-0.94321643293737,-0.916809278353094,-0.455439081937059
"59",2.40799635436246,0.426157938877816,-1.11755681600881,1.14315225522194,-0.721615359553311,-0.443402802808194
"60",-0.685639184807937,0.142001842519808,0.441330592374085,-0.0552633981644908,-0.147575406442903,-0.0643735438126567
"61",1.85565102267898,0.112435843437445,0.783584062403914,0.535952744150859,-1.12682487874578,0.523260549786822
"62",-1.07506722868462,0.361486287923461,1.04821782609147,0.0238608425803685,-1.65187784810745,2.35203561148774
"63",-0.903784653822245,-0.0992114027781449,-1.26903015806291,-0.80065736477263,-0.813164343612242,0.0711209526905693
"64",-1.36677743496795,-0.031686612374885,0.241899240473992,0.313958693545727,1.86412285405288,-0.248073335959163
"65",1.02132435791359,-0.0935876503070494,1.24004452926711,1.84650789751914,0.311705228349438,1.00424533419087
"66",0.609077568805694,0.0118100400369222,0.488925578637194,1.01391256690804,-0.672508281024889,-1.50609772650023
"67",0.537184842965537,0.456194664431175,0.538311796451887,1.89700569607783,0.84798533860465,-0.286405201959863
"68",-0.199070734334239,0.194505182299839,-1.43075215145856,0.441202570494314,1.45466083619072,-1.61232814230373
"69",1.37435750709302,-0.147102480497571,1.03047929785078,-1.12169887005969,-0.827397865528583,-1.41762679193958
"70",0.885287900102721,0.846182800739484,-0.323440431494064,0.296439479942121,-0.164231483902981,1.84841933099263
"71",1.26674212824274,-0.211217275089626,-1.30517050414079,-0.0141457983494958,-0.290131107389231,0.995938569004888
"72",0.162725242159953,0.980056848046156,0.68668689614054,-0.0388666159784602,1.46361361931113,0.862468222674699
"73",0.766871185315868,0.945571898895769,-1.60142200733883,0.218128933787164,-0.145303507487319,-0.923554581940354
"74",1.97769517094343,-0.13528118291806,2.63543784920806,-1.6711613187099,-0.53255220395918,-1.65496060789713
"75",0.173484518670315,0.199081977456001,-0.957567896037951,-1.02403071230228,-0.624177748164885,2.79278648010405
"76",1.12591580306734,-0.097639833070335,1.32010522494772,1.72132955901927,0.547962716443064,0.60170568240028
"77",-1.1448960295979,0.00231222125082532,0.421903284014011,-1.14525061253054,-0.401300418118557,-0.207491937096407
"78",-1.16185204604729,-0.00245495354524577,-0.177229527474086,-0.828706513297891,-0.913117375939427,1.81953443780903
"79",-1.46372945070246,0.30846824499685,-0.517319373846127,1.42259706893771,0.630823818208625,-0.652876693419502
"80",0.566664006233365,0.458992611744035,-0.843843342922159,0.0430780836640987,0.0866769720073227,2.85113739389495
"81",0.884115091065801,0.85188275093527,0.799805045600676,-1.25979007261476,1.48171876502662,-0.722628067279773
"82",1.19834322662259,0.100624437177327,0.528252350613242,-0.573242372904814,-0.203223862458293,1.20543782108943
"83",0.189764140134127,0.905042414199548,0.375509252748414,-1.02350868146975,1.61895404584876,-0.939395945707265
"84",1.22080999393934,-2.06271851554343,-3.38975621828424,-0.69720764623591,-0.809209967390606,-0.440721329173011
"85",0.358329974394972,0.911023704439081,-0.413915166683872,0.149136103026855,1.26779016501321,0.914030265269155
"86",-1.3941860375631,0.424972240887548,-0.342673280287465,0.482261727408923,-0.806618475510794,-0.970987543372122
"87",1.23019364199667,0.914154251017781,-0.396503227289873,-1.0308436713744,-0.227151394099012,-0.760237386776368
"88",1.1325534018616,0.0958061448769647,0.106580087862814,0.498439757378724,-0.455566763128745,0.439481084819258
"89",-1.44762229272218,-0.130691307375553,-0.508236129957533,1.25035162734206,-0.51098739316365,0.0622833638820273
"90",0.122410806822417,0.244993359031516,-1.29573598085354,0.281393473548807,0.483494304335402,-0.534377684485001
"91",-0.0434187098507874,0.888542881463867,-0.379984067664467,0.431758216874068,0.0718247770842461,-0.987731494681451
"92",0.0375116957056987,0.903343529262757,-0.650336371289265,1.4130372406379,-0.00377963402405332,-0.758792006819882
"93",-0.0246415068621781,-0.185141327241813,1.46758930234788,-1.29455959261876,0.126514400707842,-0.812669455742046
"94",-1.11512081403608,0.576828600076101,0.237053134378673,-0.806883150199966,-1.00879339966763,-0.609283704698401
"95",-0.59197095982001,0.470562278062558,2.55492667258027,1.72968941329237,-0.345181562043916,-0.808034076599231
"96",-1.1448960295979,0.00231222125082532,0.421903284014011,-1.14525061253054,-0.401300418118557,-0.207491937096407
"97",-0.169216173883645,0.0806488740890561,-0.422850265844935,-1.13116181677022,0.928170938296451,1.66001077087084
"98",0.162725242159953,0.980056848046156,0.68668689614054,-0.0388666159784602,1.46361361931113,0.862468222674699
"99",2.40799635436246,0.426157938877816,-1.11755681600881,1.14315225522194,-0.721615359553311,-0.443402802808194
"100",0.292201229553837,0.862748683314291,-1.08054635918056,1.31927109239074,0.252694870967429,-1.33682046320853
